Time,LC5
176.7894604,-0.548878855
176.842092,1.123594377
176.8947236,-0.39683583
176.9473552,-1.765223017
176.9999867,-0.244792811
177.0526183,-1.765223017
177.1052499,-1.157050938
177.1578815,-0.548878855
177.210513,0.363379273
177.2631446,-0.092749791
177.3157762,1.427680416
177.3684078,-1.309093958
177.4210393,-0.39683583
177.4736709,-1.005007914
177.5263025,-1.005007914
177.5789341,-2.069309062
177.6315656,0.363379273
177.6841972,-2.677481145
177.7368288,0.059293229
177.7894604,-0.39683583
177.8420919,0.667465313
177.8947235,-0.244792811
177.9473551,-0.39683583
177.9999867,-2.981567185
178.0526182,0.363379273
178.1052498,-0.39683583
178.1578814,-0.39683583
178.210513,-3.133610205
178.2631445,-0.852964894
178.3157761,-2.525438121
178.3684077,-2.221352081
178.4210393,-0.700921874
178.4736708,0.667465313
178.5263024,-1.461136978
178.578934,1.123594377
178.6315656,-1.461136978
178.6841971,-0.092749791
178.7368287,-0.852964894
178.7894603,-0.700921874
178.8420919,-1.461136978
178.8947234,0.363379273
178.947355,-1.157050938
178.9999866,-0.39683583
179.0526182,-2.069309062
179.1052497,0.211336249
179.1578813,-0.852964894
179.2105129,-0.244792811
179.2631445,-1.765223017
179.315776,-2.069309062
179.3684076,-2.525438121
179.4210392,-0.548878855
179.4736708,-3.285653229
179.5263023,-0.548878855
179.5789339,0.059293229
179.6315655,0.363379273
179.6841971,-0.852964894
179.7368286,-0.244792811
179.7894602,-2.069309062
179.8420918,1.275637396
179.8947234,-0.548878855
179.9473549,-0.852964894
179.9999865,-1.461136978
180.0526181,-1.005007914
180.1052497,0.667465313
180.1578812,0.059293229
180.2105128,-1.917266042
180.2631444,-0.700921874
180.315776,-3.133610205
180.3684075,1.275637396
180.4210391,-2.069309062
180.4736707,0.819508333
180.5263023,-1.157050938
180.5789338,-0.548878855
180.6315654,-1.309093958
180.684197,1.579723436
180.7368286,0.667465313
180.7894601,0.819508333
180.8420917,-0.092749791
180.8947233,1.88380948
180.9473549,-0.092749791
180.9999864,1.275637396
181.052618,-0.092749791
181.1052496,-0.700921874
181.1578812,1.427680416
181.2105127,1.731766456
181.2631443,-0.548878855
181.3157759,-0.39683583
181.3684075,0.059293229
181.421039,0.819508333
181.4736706,-0.548878855
181.5263022,-1.765223017
181.5789338,-2.069309062
181.6315653,-1.917266042
181.6841969,-0.852964894
181.7368285,2.339938539
181.7894601,-0.548878855
181.8420916,1.731766456
181.8947232,0.059293229
181.9473548,0.819508333
181.9999864,-0.39683583
182.0526179,0.667465313
182.1052495,0.363379273
182.1578811,0.515422293
182.2105127,-2.373395101
182.2631442,-0.092749791
182.3157758,1.88380948
182.3684074,1.427680416
182.421039,1.88380948
182.4736705,3.860368746
182.5263021,-1.765223017
182.5789337,1.88380948
182.6315653,-0.39683583
182.6841968,0.819508333
182.7368284,-0.39683583
182.78946,-1.461136978
182.8420916,-0.852964894
182.8947231,2.491981564
182.9473547,0.363379273
182.9999863,4.012411771
183.0526179,5.532841978
183.1052494,8.573702392
183.157881,4.772626874
183.2105126,5.380798958
183.2631442,5.380798958
183.3157757,5.532841978
183.3684073,3.404239687
183.4210389,1.123594377
183.4736704,-1.309093958
183.526302,-0.092749791
183.5789336,0.059293229
183.6315652,-0.39683583
183.6841967,-0.700921874
183.7368283,1.427680416
183.7894599,-0.700921874
183.8420915,-0.852964894
183.894723,-1.765223017
183.9473546,-0.092749791
183.9999862,-0.700921874
184.0526178,0.515422293
184.1052493,-0.700921874
184.1578809,0.515422293
184.2105125,-0.092749791
184.2631441,-0.092749791
184.3157756,0.059293229
184.3684072,-2.221352081
184.4210388,-0.700921874
184.4736704,0.819508333
184.5263019,-2.525438121
184.5789335,1.275637396
184.6315651,2.339938539
184.6841967,0.971551352
184.7368282,-1.005007914
184.7894598,0.515422293
184.8420914,-1.613179998
184.894723,-0.700921874
184.9473545,2.18789552
184.9999861,0.667465313
185.0526177,1.275637396
185.1052493,0.515422293
185.1578808,-1.157050938
185.2105124,-0.700921874
185.263144,0.363379273
185.3157756,0.363379273
185.3684071,-0.700921874
185.4210387,0.667465313
185.4736703,0.059293229
185.5263019,1.275637396
185.5789334,-0.852964894
185.631565,1.579723436
185.6841966,0.515422293
185.7368282,-2.069309062
185.7894597,-0.548878855
185.8420913,-0.39683583
185.8947229,1.123594377
185.9473545,-1.005007914
185.999986,-1.917266042
186.0526176,-0.39683583
186.1052492,-1.309093958
186.1578808,0.059293229
186.2105123,-0.700921874
186.2631439,0.667465313
186.3157755,-0.700921874
186.3684071,-0.548878855
186.4210386,0.363379273
186.4736702,0.059293229
186.5263018,0.059293229
186.5789334,-0.244792811
186.6315649,-1.005007914
186.6841965,2.796067603
186.7368281,1.123594377
186.7894597,0.667465313
186.8420912,0.819508333
186.8947228,-0.700921874
186.9473544,0.515422293
186.999986,-1.005007914
187.0526175,0.363379273
187.1052491,-0.548878855
187.1578807,0.667465313
187.2105123,0.819508333
187.2631438,-1.157050938
187.3157754,0.819508333
187.368407,2.948110623
187.4210386,1.731766456
187.4736701,-0.700921874
187.5263017,-0.39683583
187.5789333,1.275637396
187.6315649,-1.157050938
187.6841964,-1.309093958
187.736828,2.644024584
187.7894596,-1.461136978
187.8420912,-0.852964894
187.8947227,-3.133610205
187.9473543,2.339938539
187.9999859,-1.309093958
188.0526175,-1.613179998
188.105249,-3.133610205
188.1578806,-1.613179998
188.2105122,-0.39683583
188.2631438,0.971551352
188.3157753,-1.765223017
188.3684069,0.211336249
188.4210385,-1.157050938
188.4736701,-2.981567185
188.5263016,-1.461136978
188.5789332,-3.437696249
188.6315648,1.275637396
188.6841964,-0.39683583
188.7368279,-0.548878855
188.7894595,-3.133610205
188.8420911,-1.461136978
188.8947227,0.515422293
188.9473542,0.515422293
188.9999858,-2.677481145
189.0526174,-0.700921874
189.105249,-1.005007914
189.1578805,0.363379273
189.2105121,-1.613179998
189.2631437,1.579723436
189.3157753,-3.133610205
189.3684068,-0.700921874
189.4210384,-0.39683583
189.47367,-2.373395101
189.5263016,2.491981564
189.5789331,-1.005007914
189.6315647,-1.917266042
189.6841963,0.363379273
189.7368279,0.971551352
189.7894594,1.123594377
189.842091,2.0358525
189.8947226,0.059293229
189.9473542,-1.461136978
189.9999857,-0.244792811
190.0526173,-0.244792811
190.1052489,-1.613179998
190.1578805,-1.765223017
190.210512,1.123594377
190.2631436,0.971551352
190.3157752,-1.765223017
190.3684068,-2.069309062
190.4210383,0.363379273
190.4736699,-2.221352081
190.5263015,-1.309093958
190.5789331,-1.613179998
190.6315646,-0.244792811
190.6841962,-0.700921874
190.7368278,1.88380948
190.7894594,-1.613179998
190.8420909,-1.917266042
190.8947225,0.515422293
190.9473541,0.363379273
190.9999857,-1.461136978
191.0526172,3.556282707
191.1052488,-2.829524165
191.1578804,0.515422293
191.210512,-0.548878855
191.2631435,0.211336249
191.3157751,1.275637396
191.3684067,0.363379273
191.4210383,-0.244792811
191.4736698,0.515422293
191.5263014,-1.157050938
191.578933,1.579723436
191.6315646,-0.700921874
191.6841961,0.819508333
191.7368277,0.971551352
191.7894593,-1.157050938
191.8420909,0.211336249
191.8947224,0.515422293
191.947354,-0.700921874
191.9999856,1.579723436
192.0526172,1.427680416
192.1052487,-1.309093958
192.1578803,-1.005007914
192.2105119,0.667465313
192.2631435,1.579723436
192.315775,-0.700921874
192.3684066,0.515422293
192.4210382,-1.157050938
192.4736698,-1.309093958
192.5263013,-2.221352081
192.5789329,-1.005007914
192.6315645,0.211336249
192.6841961,-1.613179998
192.7368276,0.059293229
192.7894592,-1.005007914
192.8420908,0.363379273
192.8947224,0.667465313
192.9473539,3.708325727
192.9999855,-0.700921874
193.0526171,1.427680416
193.1052487,0.971551352
193.1578802,-1.005007914
193.2105118,-4.501997392
193.2631434,-0.244792811
193.315775,-0.700921874
193.3684065,-1.309093958
193.4210381,-0.852964894
193.4736697,2.18789552
193.5263013,-0.39683583
193.5789328,-0.548878855
193.6315644,-1.765223017
193.684196,-1.005007914
193.7368276,0.211336249
193.7894591,1.427680416
193.8420907,0.515422293
193.8947223,2.491981564
193.9473539,0.211336249
193.9999854,0.667465313
194.052617,-1.765223017
194.1052486,-0.852964894
194.1578802,0.819508333
194.2105117,1.579723436
194.2631433,-2.981567185
194.3157749,1.427680416
194.3684065,-1.613179998
194.421038,1.731766456
194.4736696,-2.373395101
194.5263012,0.971551352
194.5789328,-0.244792811
194.6315643,2.491981564
194.6841959,-2.373395101
194.7368275,-0.39683583
194.7894591,1.731766456
194.8420906,-0.548878855
194.8947222,-1.157050938
194.9473538,2.339938539
194.9999854,-0.39683583
195.0526169,1.731766456
195.1052485,-1.917266042
195.1578801,-0.852964894
195.2105117,0.515422293
195.2631432,-1.005007914
195.3157748,-3.437696249
195.3684064,-0.092749791
195.421038,-0.244792811
195.4736695,-0.700921874
195.5263011,-1.461136978
195.5789327,-1.309093958
195.6315643,-3.133610205
195.6841958,-0.39683583
195.7368274,-2.829524165
195.789459,0.059293229
195.8420906,-0.548878855
195.8947221,-2.677481145
195.9473537,-2.525438121
195.9999853,0.515422293
196.0526169,-1.005007914
196.1052484,-0.700921874
196.15788,-0.244792811
196.2105116,-0.39683583
196.2631432,-2.981567185
196.3157747,0.059293229
196.3684063,-3.893825308
196.4210379,-0.244792811
196.4736695,-0.852964894
196.526301,-0.092749791
196.5789326,-0.852964894
196.6315642,0.363379273
196.6841958,-2.677481145
196.7368273,2.491981564
196.7894589,-1.005007914
196.8420905,-1.461136978
196.8947221,-2.221352081
196.9473536,2.339938539
196.9999852,-0.244792811
197.0526168,0.819508333
197.1052484,-0.548878855
197.1578799,1.88380948
197.2105115,-0.700921874
197.2631431,1.427680416
197.3157747,1.427680416
197.3684062,2.339938539
197.4210378,1.123594377
197.4736694,0.363379273
197.526301,0.059293229
197.5789325,-0.092749791
197.6315641,-1.005007914
197.6841957,1.427680416
197.7368273,-0.39683583
197.7894588,2.0358525
197.8420904,-1.461136978
197.894722,0.059293229
197.9473536,1.427680416
197.9999851,-0.39683583
198.0526167,0.515422293
198.1052483,-2.525438121
198.1578799,-1.005007914
198.2105114,-0.092749791
198.263143,-3.133610205
198.3157746,0.211336249
198.3684062,-0.244792811
198.4210377,1.275637396
198.4736693,0.667465313
198.5263009,-0.244792811
198.5789325,-1.309093958
198.631564,-0.852964894
198.6841956,1.123594377
198.7368272,1.731766456
198.7894588,0.363379273
198.8420903,-2.525438121
198.8947219,-0.244792811
198.9473535,0.819508333
198.9999851,0.515422293
199.0526166,2.0358525
199.1052482,1.579723436
199.1578798,-0.244792811
199.2105114,-1.157050938
199.2631429,1.88380948
199.3157745,1.123594377
199.3684061,0.819508333
199.4210377,1.123594377
199.4736692,1.579723436
199.5263008,-1.461136978
199.5789324,-0.244792811
199.631564,-0.092749791
199.6841955,2.644024584
199.7368271,-1.309093958
199.7894587,3.252196667
199.8420903,1.579723436
199.8947218,-0.092749791
199.9473534,-2.981567185
199.999985,1.427680416
200.0526166,2.796067603
200.1052481,1.731766456
200.1578797,-0.548878855
200.2105113,-2.221352081
200.2631429,-1.005007914
200.3157744,-1.157050938
200.368406,0.211336249
200.4210376,-0.244792811
200.4736692,1.731766456
200.5263007,-2.525438121
200.5789323,0.515422293
200.6315639,0.971551352
200.6841955,0.971551352
200.736827,0.059293229
200.7894586,-0.852964894
200.8420902,1.427680416
200.8947218,1.88380948
200.9473533,-2.373395101
200.9999849,-2.069309062
201.0526165,4.012411771
201.1052481,0.211336249
201.1578796,0.667465313
201.2105112,-0.700921874
201.2631428,-1.309093958
201.3157744,-1.005007914
201.3684059,-1.157050938
201.4210375,-0.39683583
201.4736691,2.18789552
201.5263007,-0.700921874
201.5789322,-1.005007914
201.6315638,-1.309093958
201.6841954,-1.309093958
201.736827,-2.069309062
201.7894585,2.491981564
201.8420901,-1.157050938
201.8947217,-2.221352081
201.9473533,1.731766456
201.9999848,0.819508333
202.0526164,0.211336249
202.105248,-0.852964894
202.1578796,-2.829524165
202.2105111,0.515422293
202.2631427,-0.852964894
202.3157743,-0.244792811
202.3684059,-1.765223017
202.4210374,1.427680416
202.473669,2.18789552
202.5263006,1.88380948
202.5789322,1.731766456
202.6315637,0.819508333
202.6841953,-3.133610205
202.7368269,0.971551352
202.7894585,1.427680416
202.84209,-0.244792811
202.8947216,-1.157050938
202.9473532,-0.092749791
202.9999848,1.731766456
203.0526163,0.363379273
203.1052479,1.88380948
203.1578795,-1.461136978
203.2105111,-1.309093958
203.2631426,-3.285653229
203.3157742,0.819508333
203.3684058,-0.092749791
203.4210374,1.427680416
203.4736689,-1.765223017
203.5263005,2.491981564
203.5789321,0.515422293
203.6315637,-0.700921874
203.6841952,-0.700921874
203.7368268,-1.005007914
203.7894584,0.363379273
203.84209,-1.157050938
203.8947215,-1.917266042
203.9473531,0.819508333
203.9999847,-1.157050938
204.0526163,-0.244792811
204.1052478,-1.005007914
204.1578794,2.18789552
204.210511,0.211336249
204.2631426,0.515422293
204.3157741,-0.852964894
204.3684057,0.211336249
204.4210373,-0.39683583
204.4736689,-1.613179998
204.5263004,-2.677481145
204.578932,-0.548878855
204.6315636,0.211336249
204.6841952,-0.852964894
204.7368267,0.211336249
204.7894583,0.211336249
204.8420899,-0.700921874
204.8947215,1.731766456
204.947353,-0.700921874
204.9999846,0.059293229
205.0526162,-2.221352081
205.1052478,-0.548878855
205.1578793,0.515422293
205.2105109,0.059293229
205.2631425,0.971551352
205.3157741,0.059293229
205.3684056,-1.309093958
205.4210372,-0.700921874
205.4736688,-4.197911352
205.5263004,0.059293229
205.5789319,-2.829524165
205.6315635,-0.852964894
205.6841951,-0.548878855
205.7368267,-2.525438121
205.7894582,0.667465313
205.8420898,-1.461136978
205.8947214,0.515422293
205.947353,-0.700921874
205.9999845,-0.092749791
206.0526161,0.211336249
206.1052477,-1.917266042
206.1578793,-0.39683583
206.2105108,0.819508333
206.2631424,-1.461136978
206.315774,-1.005007914
206.3684056,-2.525438121
206.4210371,2.644024584
206.4736687,0.515422293
206.5263003,1.275637396
206.5789319,-1.765223017
206.6315634,0.363379273
206.684195,-3.893825308
206.7368266,1.123594377
206.7894582,-2.373395101
206.8420897,1.427680416
206.8947213,-1.157050938
206.9473529,-1.157050938
206.9999845,-0.700921874
207.052616,0.667465313
207.1052476,-2.525438121
207.1578792,-1.309093958
207.2105108,0.667465313
207.2631423,-0.39683583
207.3157739,0.515422293
207.3684055,-0.244792811
207.4210371,0.971551352
207.4736686,-1.157050938
207.5263002,-2.069309062
207.5789318,-1.917266042
207.6315634,-0.548878855
207.6841949,-1.005007914
207.7368265,-1.005007914
207.7894581,0.363379273
207.8420897,1.123594377
207.8947212,1.123594377
207.9473528,2.0358525
207.9999844,1.731766456
208.052616,-0.244792811
208.1052475,1.275637396
208.1578791,0.819508333
208.2105107,4.31649781
208.2631423,2.796067603
208.3157738,2.339938539
208.3684054,5.076712914
208.421037,7.205315204
208.4736686,4.924669894
208.5263001,3.708325727
208.5789317,2.18789552
208.6315633,2.0358525
208.6841949,0.667465313
208.7368264,-1.765223017
208.789458,-0.092749791
208.8420896,-0.852964894
208.8947212,1.123594377
208.9473527,0.059293229
208.9999843,0.211336249
209.0526159,-2.221352081
209.1052475,-0.39683583
209.157879,-4.501997392
209.2105106,1.731766456
209.2631422,1.427680416
209.3157738,0.667465313
209.3684053,0.363379273
209.4210369,-1.157050938
209.4736685,-2.525438121
209.5263001,4.012411771
209.5789316,1.123594377
209.6315632,1.88380948
209.6841948,-3.893825308
209.7368264,-1.157050938
209.7894579,0.363379273
209.8420895,0.059293229
209.8947211,0.211336249
209.9473527,1.275637396
209.9999842,-1.005007914
210.0526158,2.339938539
210.1052474,0.211336249
210.157879,1.731766456
210.2105105,1.427680416
210.2631421,0.363379273
210.3157737,-0.244792811
210.3684053,0.819508333
210.4210368,-1.917266042
210.4736684,0.059293229
210.5263,-3.589739269
210.5789316,-1.005007914
210.6315631,0.515422293
210.6841947,-0.244792811
210.7368263,0.363379273
210.7894579,1.123594377
210.8420894,-0.39683583
210.894721,1.123594377
210.9473526,-1.309093958
210.9999842,-0.548878855
211.0526157,-1.613179998
211.1052473,1.275637396
211.1578789,0.819508333
211.2105105,2.339938539
211.263142,-0.39683583
211.3157736,0.059293229
211.3684052,-2.677481145
211.4210368,0.971551352
211.4736683,1.275637396
211.5262999,2.491981564
211.5789315,1.123594377
211.6315631,2.644024584
211.6841946,3.252196667
211.7368262,2.339938539
211.7894578,-0.092749791
211.8420894,0.819508333
211.8947209,-2.677481145
211.9473525,-1.157050938
211.9999841,-1.765223017
212.0526157,-1.005007914
212.1052472,0.059293229
212.1578788,1.275637396
212.2105104,-1.613179998
212.263142,2.18789552
212.3157735,-0.39683583
212.3684051,0.059293229
212.4210367,-0.39683583
212.4736683,1.427680416
212.5262998,-0.700921874
212.5789314,1.88380948
212.631563,-0.700921874
212.6841946,2.796067603
212.7368261,0.971551352
212.7894577,2.644024584
212.8420893,-0.700921874
212.8947209,3.100153643
212.9473524,4.31649781
212.999984,6.445100101
213.0526156,1.579723436
213.1052472,4.62058385
213.1578787,1.275637396
213.2105103,6.445100101
213.2631419,5.684884997
213.3157735,5.988971037
213.368405,7.205315204
213.4210366,5.380798958
213.4736682,0.515422293
213.5262998,0.515422293
213.5789313,0.515422293
213.6315629,0.059293229
213.6841945,-1.309093958
213.7368261,0.515422293
213.7894576,0.971551352
213.8420892,1.275637396
213.8947208,2.644024584
213.9473524,1.731766456
213.9999839,3.708325727
214.0526155,-1.005007914
214.1052471,0.059293229
214.1578787,3.860368746
214.2105102,2.948110623
214.2631418,3.100153643
214.3157734,3.404239687
214.368405,5.836928017
214.4210365,6.445100101
214.4736681,8.421659372
214.5262997,12.22273489
214.5789313,15.2635953
214.6315628,7.357358224
214.6841944,4.46854083
214.736826,-0.39683583
214.7894576,-0.852964894
214.8420891,1.123594377
214.8947207,1.88380948
214.9473523,-0.852964894
214.9999839,1.88380948
215.0526154,1.427680416
215.105247,1.275637396
215.1578786,0.211336249
215.2105102,3.100153643
215.2631417,1.427680416
215.3157733,3.860368746
215.3684049,2.339938539
215.4210365,0.515422293
215.473668,-0.548878855
215.5262996,0.363379273
215.5789312,2.339938539
215.6315628,1.427680416
215.6841943,2.0358525
215.7368259,-0.852964894
215.7894575,0.819508333
215.8420891,1.731766456
215.8947206,-0.852964894
215.9473522,0.515422293
215.9999838,-0.700921874
216.0526154,2.796067603
216.1052469,-0.092749791
216.1578785,3.252196667
216.2105101,1.88380948
216.2631417,0.059293229
216.3157732,-0.244792811
216.3684048,0.059293229
216.4210364,1.275637396
216.473668,-0.852964894
216.5262995,-0.39683583
216.5789311,0.515422293
216.6315627,-2.069309062
216.6841943,0.059293229
216.7368258,0.363379273
216.7894574,0.667465313
216.842089,0.667465313
216.8947206,-1.917266042
216.9473521,-0.548878855
216.9999837,1.88380948
217.0526153,1.123594377
217.1052469,2.339938539
217.1578784,1.88380948
217.21051,3.556282707
217.2631416,3.252196667
217.3157732,0.363379273
217.3684047,2.948110623
217.4210363,4.46854083
217.4736679,2.796067603
217.5262995,3.708325727
217.578931,1.427680416
217.6315626,1.731766456
217.6841942,3.404239687
217.7368258,4.46854083
217.7894573,3.708325727
217.8420889,1.88380948
217.8947205,2.948110623
217.9473521,6.141014061
217.9999836,3.404239687
218.0526152,4.46854083
218.1052468,-2.221352081
218.1578784,-2.373395101
218.2105099,0.971551352
218.2631415,1.579723436
218.3157731,-1.917266042
218.3684047,-2.221352081
218.4210362,-0.244792811
218.4736678,-2.525438121
218.5262994,1.123594377
218.578931,3.100153643
218.6315625,1.427680416
218.6841941,0.211336249
218.7368257,2.339938539
218.7894573,3.100153643
218.8420888,2.644024584
218.8947204,-1.157050938
218.947352,1.123594377
218.9999836,-0.244792811
219.0526151,0.211336249
219.1052467,-1.005007914
219.1578783,2.18789552
219.2105099,0.515422293
219.2631414,2.796067603
219.315773,4.924669894
219.3684046,-2.069309062
219.4210362,1.731766456
219.4736677,2.644024584
219.5262993,1.123594377
219.5789309,1.427680416
219.6315625,3.860368746
219.684194,4.924669894
219.7368256,5.532841978
219.7894572,3.708325727
219.8420888,-3.285653229
219.8947203,-2.373395101
219.9473519,-0.39683583
219.9999835,2.18789552
220.0526151,-1.461136978
220.1052466,-1.309093958
220.1578782,-1.613179998
220.2105098,1.427680416
220.2631414,-2.069309062
220.3157729,-1.157050938
220.3684045,-4.806083436
220.4210361,0.059293229
220.4736677,-0.244792811
220.5262992,0.819508333
220.5789308,-4.349954372
220.6315624,1.123594377
220.684194,-2.525438121
220.7368255,-1.765223017
220.7894571,-0.852964894
220.8420887,-2.525438121
220.8947203,-2.677481145
220.9473518,1.88380948
220.9999834,0.667465313
221.052615,2.948110623
221.1052466,0.667465313
221.1578781,0.971551352
221.2105097,-1.613179998
221.2631413,3.404239687
221.3157729,1.88380948
221.3684044,1.123594377
221.421036,-1.157050938
221.4736676,-0.548878855
221.5262992,-0.092749791
221.5789307,-1.309093958
221.6315623,-0.548878855
221.6841939,-0.092749791
221.7368255,-1.157050938
221.789457,2.796067603
221.8420886,-1.613179998
221.8947202,1.579723436
221.9473518,-1.461136978
221.9999833,2.0358525
222.0526149,2.948110623
222.1052465,1.275637396
222.1578781,1.427680416
222.2105096,3.860368746
222.2631412,1.427680416
222.3157728,4.62058385
222.3684044,-0.700921874
222.4210359,-0.244792811
222.4736675,-0.548878855
222.5262991,1.427680416
222.5789307,0.211336249
222.6315622,-0.244792811
222.6841938,-0.092749791
222.7368254,1.427680416
222.789457,0.667465313
222.8420885,2.644024584
222.8947201,1.579723436
222.9473517,3.556282707
222.9999833,-0.852964894
223.0526148,4.012411771
223.1052464,-0.548878855
223.157878,1.579723436
223.2105096,-4.349954372
223.2631411,-1.461136978
223.3157727,-0.39683583
223.3684043,-1.005007914
223.4210359,-1.765223017
223.4736674,1.579723436
223.526299,-0.548878855
223.5789306,1.579723436
223.6315622,1.275637396
223.6841937,1.427680416
223.7368253,1.123594377
223.7894569,1.275637396
223.8420885,0.971551352
223.89472,4.012411771
223.9473516,-1.765223017
223.9999832,5.836928017
224.0526148,1.275637396
224.1052463,-0.092749791
224.1578779,0.667465313
224.2105095,1.579723436
224.2631411,1.579723436
224.3157726,2.339938539
224.3684042,0.515422293
224.4210358,2.0358525
224.4736674,0.971551352
224.5262989,0.667465313
224.5789305,0.059293229
224.6315621,-0.700921874
224.6841937,0.971551352
224.7368252,0.211336249
224.7894568,-1.157050938
224.8420884,0.819508333
224.89472,-0.092749791
224.9473515,0.211336249
224.9999831,0.059293229
225.0526147,-0.244792811
225.1052463,0.667465313
225.1578778,2.339938539
225.2105094,-1.917266042
225.263141,-0.852964894
225.3157726,-0.39683583
225.3684041,1.88380948
225.4210357,-0.700921874
225.4736673,3.100153643
225.5262989,-0.39683583
225.5789304,1.88380948
225.631562,0.515422293
225.6841936,-0.548878855
225.7368252,-0.244792811
225.7894567,-0.852964894
225.8420883,-0.244792811
225.8947199,4.46854083
225.9473515,-0.092749791
225.999983,2.0358525
226.0526146,0.667465313
226.1052462,1.275637396
226.1578778,-0.700921874
226.2105093,-0.092749791
226.2631409,-2.069309062
226.3157725,0.211336249
226.3684041,-1.309093958
226.4210356,-1.613179998
226.4736672,-0.39683583
226.5262988,2.0358525
226.5789304,0.211336249
226.6315619,-0.700921874
226.6841935,-0.700921874
226.7368251,3.860368746
226.7894567,0.515422293
226.8420882,2.0358525
226.8947198,-1.765223017
226.9473514,3.556282707
226.999983,1.88380948
227.0526145,-0.244792811
227.1052461,-1.005007914
227.1578777,-1.461136978
227.2105093,-1.157050938
227.2631408,-1.309093958
227.3157724,1.123594377
227.368404,0.667465313
227.4210356,1.88380948
227.4736671,0.667465313
227.5262987,-1.613179998
227.5789303,0.819508333
227.6315619,-0.548878855
227.6841934,0.363379273
227.736825,0.819508333
227.7894566,-0.700921874
227.8420882,-1.005007914
227.8947197,-4.197911352
227.9473513,3.252196667
227.9999829,0.515422293
228.0526145,-1.157050938
228.105246,0.363379273
228.1578776,-0.852964894
228.2105092,0.059293229
228.2631408,-1.461136978
228.3157723,2.644024584
228.3684039,0.819508333
228.4210355,4.164454791
228.4736671,-0.852964894
228.5262986,0.819508333
228.5789302,2.18789552
228.6315618,-0.548878855
228.6841934,-2.373395101
228.7368249,0.363379273
228.7894565,0.515422293
228.8420881,-0.39683583
228.8947197,-0.548878855
228.9473512,3.252196667
228.9999828,1.275637396
229.0526144,-2.525438121
229.105246,0.667465313
229.1578775,-0.092749791
229.2105091,0.667465313
229.2631407,0.971551352
229.3157723,-0.092749791
229.3684038,-1.005007914
229.4210354,-1.309093958
229.473667,-0.39683583
229.5262986,-2.069309062
229.5789301,1.427680416
229.6315617,-0.092749791
229.6841933,-1.613179998
229.7368249,-1.613179998
229.7894564,-1.005007914
229.842088,1.731766456
229.8947196,1.123594377
229.9473512,-0.700921874
229.9999827,-0.244792811
230.0526143,-1.613179998
230.1052459,-1.005007914
230.1578775,0.059293229
230.210509,-0.244792811
230.2631406,-1.765223017
230.3157722,0.667465313
230.3684038,0.971551352
230.4210353,-1.005007914
230.4736669,-1.917266042
230.5262985,-0.852964894
230.5789301,-0.244792811
230.6315616,1.427680416
230.6841932,0.667465313
230.7368248,1.275637396
230.7894564,-0.244792811
230.8420879,-0.092749791
230.8947195,0.211336249
230.9473511,0.211336249
230.9999827,-1.765223017
231.0526142,-0.852964894
231.1052458,-1.157050938
231.1578774,0.211336249
231.210509,0.211336249
231.2631405,1.88380948
231.3157721,-3.285653229
231.3684037,0.515422293
231.4210353,1.123594377
231.4736668,-1.765223017
231.5262984,0.211336249
231.57893,1.275637396
231.6315616,0.971551352
231.6841931,-1.005007914
231.7368247,-1.309093958
231.7894563,-1.157050938
231.8420879,-1.461136978
231.8947194,-4.045868332
231.947351,-1.765223017
231.9999826,1.123594377
232.0526142,0.059293229
232.1052457,-1.461136978
232.1578773,-1.157050938
232.2105089,0.363379273
232.2631405,0.819508333
232.315772,-1.157050938
232.3684036,2.0358525
232.4210352,-1.765223017
232.4736668,0.515422293
232.5262983,-2.373395101
232.5789299,-4.197911352
232.6315615,-2.069309062
232.6841931,-0.092749791
232.7368246,-0.548878855
232.7894562,-0.852964894
232.8420878,-0.244792811
232.8947194,2.0358525
232.9473509,3.404239687
232.9999825,-0.092749791
233.0526141,1.427680416
233.1052457,-1.005007914
233.1578772,-0.852964894
233.2105088,0.363379273
233.2631404,0.211336249
233.315772,-1.005007914
233.3684035,-0.244792811
233.4210351,-1.157050938
233.4736667,-0.548878855
233.5262983,0.059293229
233.5789298,0.059293229
233.6315614,-0.092749791
233.684193,-0.244792811
233.7368246,0.819508333
233.7894561,-3.893825308
233.8420877,-1.917266042
233.8947193,-0.548878855
233.9473509,-1.005007914
233.9999824,-1.461136978
234.052614,-0.852964894
234.1052456,-0.39683583
234.1578772,-1.157050938
234.2105087,-1.917266042
234.2631403,-1.613179998
234.3157719,-1.765223017
234.3684035,1.123594377
234.421035,-2.677481145
234.4736666,0.363379273
234.5262982,-2.221352081
234.5789298,-0.852964894
234.6315613,-2.221352081
234.6841929,2.644024584
234.7368245,1.579723436
234.7894561,-1.613179998
234.8420876,-0.39683583
234.8947192,-2.525438121
234.9473508,-2.677481145
234.9999824,1.579723436
235.0526139,-0.852964894
235.1052455,-0.852964894
235.1578771,-2.221352081
235.2105087,-2.069309062
235.2631402,-2.373395101
235.3157718,-1.157050938
235.3684034,-3.893825308
235.421035,-1.005007914
235.4736665,-0.092749791
235.5262981,-2.069309062
235.5789297,-0.092749791
235.6315613,-2.677481145
235.6841928,1.275637396
235.7368244,0.363379273
235.789456,-0.852964894
235.8420876,-0.39683583
235.8947191,0.819508333
235.9473507,0.059293229
235.9999823,-0.39683583
236.0526139,0.667465313
236.1052454,-3.285653229
